No,year,month,day,hour,season,pm,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,air quality level
49344,2015,8,18,23,2,57.0,20.0,83.25,1012.0,23.0,3,10.0,0.0,0.0,4
49345,2015,8,19,0,2,55.0,20.0,83.25,1012.0,23.0,3,12.0,0.0,0.0,3
49346,2015,8,19,1,2,56.0,20.0,88.45,1012.0,22.0,3,14.0,0.0,0.0,4
49347,2015,8,19,2,2,62.0,20.0,88.45,1011.0,22.0,3,16.0,0.0,0.0,4
49348,2015,8,19,3,2,65.0,20.0,88.45,1012.0,22.0,3,18.0,0.0,0.0,4
49349,2015,8,19,4,2,70.0,20.0,88.45,1012.0,22.0,3,21.0,0.0,0.0,4
49350,2015,8,19,5,2,74.0,20.0,88.45,1012.0,22.0,3,23.0,0.0,0.0,4
49351,2015,8,19,6,2,75.0,20.0,88.45,1012.0,22.0,3,24.0,0.0,0.0,4
49352,2015,8,19,7,2,72.0,20.0,83.25,1013.0,23.0,3,26.0,0.0,0.0,4
49353,2015,8,19,8,2,70.0,21.0,83.37,1013.0,24.0,4,1.0,0.0,0.0,4
49354,2015,8,19,9,2,71.0,21.0,78.53,1013.0,25.0,3,2.0,0.0,0.0,4
49355,2015,8,19,10,2,68.0,21.0,65.83,1012.0,28.0,3,4.0,0.0,0.0,4
49356,2015,8,19,11,2,66.0,20.0,58.42,1012.0,29.0,4,3.0,0.0,0.0,4
49357,2015,8,19,12,2,69.0,21.0,58.65,1011.0,30.0,4,7.0,0.0,0.0,4
49358,2015,8,19,13,2,62.0,21.0,58.65,1011.0,30.0,4,10.0,0.0,0.0,4
49359,2015,8,19,14,2,72.0,21.0,62.13,1011.0,29.0,4,13.0,0.0,0.0,4
49360,2015,8,19,15,2,72.0,22.0,83.48,1010.0,25.0,4,15.0,0.1,0.1,4
49361,2015,8,19,16,2,62.0,23.0,78.82,1010.0,27.0,4,16.0,0.6,0.7,4
49362,2015,8,19,17,2,38.0,22.0,83.48,1010.0,25.0,4,19.0,2.9,3.6,3
49363,2015,8,19,18,2,40.0,19.0,93.98,1012.0,20.0,2,4.0,1.4,5.0,3
49364,2015,8,19,19,2,37.0,20.0,94.03,1012.0,21.0,1,4.0,0.0,0.0,3
49365,2015,8,19,20,2,34.0,19.0,93.98,1013.0,20.0,3,3.0,0.1,0.1,2
49366,2015,8,19,21,2,39.0,19.0,93.98,1012.0,20.0,3,5.0,0.0,0.0,3
49367,2015,8,19,22,2,40.0,19.0,93.98,1012.0,20.0,3,8.0,0.1,0.1,3
49368,2015,8,19,23,2,43.0,19.0,93.98,1011.0,20.0,3,11.0,0.1,0.2,3
49369,2015,8,20,0,2,47.0,19.0,93.98,1011.0,20.0,2,1.0,0.0,0.0,3
49370,2015,8,20,1,2,45.0,19.0,93.98,1010.0,20.0,3,2.0,0.0,0.0,3
49371,2015,8,20,2,2,47.0,19.0,93.98,1010.0,20.0,3,4.0,0.0,0.0,3
49372,2015,8,20,3,2,41.0,18.0,93.94,1010.0,19.0,3,5.0,0.0,0.0,3
49376,2015,8,20,7,2,34.0,19.0,93.98,1009.0,20.0,3,7.0,0.0,0.0,2
49377,2015,8,20,8,2,33.0,20.0,83.25,1009.0,23.0,3,9.0,0.0,0.0,2
49378,2015,8,20,9,2,34.0,20.0,73.84,1009.0,25.0,4,2.0,0.0,0.0,2
49379,2015,8,20,10,2,35.0,20.0,69.6,1009.0,26.0,4,6.0,0.0,0.0,2
49380,2015,8,20,11,2,33.0,21.0,69.79,1008.0,27.0,4,9.0,0.0,0.0,2
49381,2015,8,20,12,2,35.0,20.0,65.62,1007.0,27.0,4,13.0,0.0,0.0,2
49382,2015,8,20,13,2,36.0,19.0,58.17,1006.0,28.0,4,16.0,0.0,0.0,3
49383,2015,8,20,14,2,27.0,21.0,74.02,1006.0,26.0,4,19.0,0.5,0.5,2
49384,2015,8,20,15,2,23.0,20.0,88.45,1006.0,22.0,2,3.0,0.0,0.0,2
49385,2015,8,20,16,2,28.0,20.0,78.39,1006.0,24.0,3,4.0,0.0,0.0,2
49386,2015,8,20,17,2,28.0,18.0,73.5,1006.0,23.0,3,8.0,0.0,0.0,2
49387,2015,8,20,18,2,30.0,18.0,73.5,1006.0,23.0,3,11.0,0.0,0.0,2
49389,2015,8,20,20,2,28.0,18.0,83.01,1006.0,21.0,3,16.0,0.0,0.0,2
49390,2015,8,20,21,2,29.0,18.0,83.01,1007.0,21.0,2,3.0,0.0,0.0,2
49392,2015,8,20,23,2,30.0,17.0,77.94,1007.0,21.0,1,7.0,0.0,0.0,2
49393,2015,8,21,0,2,30.0,18.0,88.28,1006.0,20.0,1,11.0,0.0,0.0,2
49394,2015,8,21,1,2,32.0,17.0,93.89,1004.0,18.0,3,4.0,0.0,0.0,2
49395,2015,8,21,2,2,26.0,17.0,93.89,1005.0,18.0,3,5.0,0.0,0.0,2
49396,2015,8,21,3,2,28.0,17.0,93.89,1005.0,18.0,2,2.0,0.0,0.0,2
49397,2015,8,21,4,2,35.0,16.0,93.84,1004.0,17.0,1,2.0,0.0,0.0,2
49398,2015,8,21,5,2,43.0,16.0,93.84,1005.0,17.0,2,2.0,0.0,0.0,3
49399,2015,8,21,6,2,44.0,17.0,93.89,1005.0,18.0,3,2.0,0.0,0.0,3
49400,2015,8,21,7,2,54.0,18.0,93.94,1005.0,19.0,1,3.0,0.0,0.0,3
49401,2015,8,21,8,2,48.0,18.0,83.01,1005.0,21.0,3,2.0,0.0,0.0,3
49402,2015,8,21,9,2,37.0,18.0,78.09,1005.0,22.0,2,2.0,0.0,0.0,3
49403,2015,8,21,10,2,36.0,18.0,73.5,1005.0,23.0,2,4.0,0.0,0.0,3
49404,2015,8,21,11,2,32.0,18.0,69.2,1004.0,24.0,2,6.0,0.0,0.0,2
49405,2015,8,21,12,2,30.0,18.0,65.19,1004.0,25.0,4,1.0,0.0,0.0,2
49406,2015,8,21,13,2,27.0,16.0,54.14,1004.0,26.0,4,3.0,0.0,0.0,2
49407,2015,8,21,14,2,24.0,15.0,47.88,1003.0,27.0,2,2.0,0.0,0.0,2
49408,2015,8,21,15,2,17.0,15.0,50.78,1002.0,26.0,2,5.0,0.0,0.0,2
49409,2015,8,21,16,2,14.0,16.0,51.05,1002.0,27.0,4,3.0,0.0,0.0,2
49410,2015,8,21,17,2,19.0,15.0,47.88,1003.0,27.0,2,3.0,0.0,0.0,2
49413,2015,8,21,20,2,27.0,16.0,68.81,1004.0,22.0,4,1.0,0.0,0.0,2
49414,2015,8,21,21,2,25.0,18.0,83.01,1004.0,21.0,4,1.0,0.0,0.0,2
49415,2015,8,21,22,2,24.0,17.0,88.2,1004.0,19.0,3,1.0,0.0,0.0,2
49416,2015,8,21,23,2,24.0,17.0,88.2,1004.0,19.0,4,0.0,0.0,0.0,2
49417,2015,8,22,0,2,27.0,18.0,93.94,1005.0,19.0,3,2.0,0.0,0.0,2
49418,2015,8,22,1,2,28.0,17.0,93.89,1005.0,18.0,4,0.0,0.0,0.0,2
49419,2015,8,22,2,2,28.0,17.0,93.89,1005.0,18.0,4,1.0,0.0,0.0,2
49420,2015,8,22,3,2,32.0,17.0,100.0,1005.0,17.0,3,1.0,0.0,0.0,2
49421,2015,8,22,4,2,31.0,16.0,93.84,1005.0,17.0,4,0.0,0.0,0.0,2
49422,2015,8,22,5,2,29.0,16.0,100.0,1005.0,16.0,4,0.0,0.0,0.0,2
49423,2015,8,22,6,2,29.0,17.0,100.0,1006.0,17.0,3,1.0,0.0,0.0,2
49424,2015,8,22,7,2,28.0,18.0,88.28,1006.0,20.0,3,2.0,0.0,0.0,2
49425,2015,8,22,8,2,22.0,18.0,78.09,1006.0,22.0,4,1.0,0.0,0.0,2
49426,2015,8,22,9,2,19.0,18.0,69.2,1007.0,24.0,4,2.0,0.0,0.0,2
49427,2015,8,22,10,2,18.0,18.0,61.44,1007.0,26.0,4,4.0,0.0,0.0,2
49428,2015,8,22,11,2,18.0,16.0,57.44,1006.0,25.0,4,2.0,0.0,0.0,2
49429,2015,8,22,12,2,17.0,15.0,47.88,1006.0,27.0,4,2.0,0.0,0.0,2
49430,2015,8,22,13,2,16.0,15.0,45.16,1006.0,28.0,1,1.0,0.0,0.0,2
49431,2015,8,22,14,2,17.0,15.0,47.88,1005.0,27.0,4,1.0,0.0,0.0,2
49432,2015,8,22,15,2,19.0,15.0,45.16,1005.0,28.0,4,3.0,0.0,0.0,2
49433,2015,8,22,16,2,17.0,15.0,47.88,1005.0,27.0,3,1.0,0.0,0.0,2
49434,2015,8,22,17,2,18.0,16.0,54.14,1005.0,26.0,4,1.0,0.0,0.0,2
49435,2015,8,22,18,2,23.0,17.0,61.21,1005.0,25.0,4,2.0,0.0,0.0,2
49436,2015,8,22,19,2,35.0,18.0,78.09,1005.0,22.0,4,3.0,0.0,0.0,2
49437,2015,8,22,20,2,32.0,18.0,73.5,1006.0,23.0,1,3.0,0.0,0.0,2
49438,2015,8,22,21,2,33.0,18.0,78.09,1006.0,22.0,1,5.0,0.0,0.0,2
49439,2015,8,22,22,2,31.0,18.0,83.01,1007.0,21.0,1,8.0,0.0,0.0,2
49440,2015,8,22,23,2,32.0,18.0,88.28,1007.0,20.0,4,0.0,0.0,0.0,2
49441,2015,8,23,0,2,34.0,18.0,93.94,1007.0,19.0,4,1.0,0.0,0.0,2
49443,2015,8,23,2,2,34.0,17.0,93.89,1007.0,18.0,4,1.0,0.0,0.0,2
49444,2015,8,23,3,2,32.0,18.0,93.94,1007.0,19.0,4,2.0,0.0,0.0,2
49445,2015,8,23,4,2,33.0,17.0,88.2,1007.0,19.0,3,2.0,0.0,0.0,2
49446,2015,8,23,5,2,38.0,18.0,93.94,1008.0,19.0,3,4.0,0.0,0.0,3
49447,2015,8,23,6,2,40.0,18.0,93.94,1008.0,19.0,3,5.0,0.0,0.0,3
49448,2015,8,23,7,2,42.0,18.0,83.01,1009.0,21.0,4,1.0,0.0,0.0,3
49449,2015,8,23,8,2,36.0,19.0,88.37,1009.0,21.0,4,2.0,0.0,0.0,3
49450,2015,8,23,9,2,34.0,19.0,83.13,1009.0,22.0,2,2.0,0.0,0.0,2
49451,2015,8,23,10,2,29.0,19.0,69.4,1009.0,25.0,2,4.0,0.0,0.0,2
49452,2015,8,23,11,2,25.0,20.0,73.84,1009.0,25.0,2,6.0,0.0,0.0,2
49453,2015,8,23,12,2,20.0,19.0,61.67,1009.0,27.0,2,7.0,0.0,0.0,2
49454,2015,8,23,13,2,19.0,17.0,57.69,1008.0,26.0,2,9.0,0.0,0.0,2
49455,2015,8,23,14,2,18.0,17.0,54.39,1008.0,27.0,2,11.0,0.0,0.0,2
49456,2015,8,23,15,2,19.0,16.0,48.15,1008.0,28.0,2,14.0,0.0,0.0,2
49457,2015,8,23,16,2,21.0,16.0,51.05,1008.0,27.0,1,4.0,0.0,0.0,2
49458,2015,8,23,17,2,24.0,17.0,57.69,1008.0,26.0,1,8.0,0.0,0.0,2
49459,2015,8,23,18,2,33.0,17.0,61.21,1008.0,25.0,1,12.0,0.0,0.0,2
49460,2015,8,23,19,2,30.0,17.0,64.98,1008.0,24.0,1,15.0,0.0,0.0,2
49461,2015,8,23,20,2,31.0,18.0,78.09,1009.0,22.0,2,3.0,0.0,0.0,2
49462,2015,8,23,21,2,35.0,18.0,78.09,1009.0,22.0,1,2.0,0.0,0.0,2
49463,2015,8,23,22,2,39.0,19.0,88.37,1009.0,21.0,1,4.0,0.0,0.0,3
49464,2015,8,23,23,2,40.0,18.0,83.01,1010.0,21.0,1,7.0,0.0,0.0,3
49465,2015,8,24,0,2,39.0,18.0,88.28,1010.0,20.0,1,8.0,0.0,0.0,3
49466,2015,8,24,1,2,41.0,18.0,88.28,1010.0,20.0,1,10.0,0.0,0.0,3
49467,2015,8,24,2,2,43.0,18.0,88.28,1009.0,20.0,1,12.0,0.0,0.0,3
49468,2015,8,24,3,2,43.0,19.0,93.98,1010.0,20.0,1,15.0,0.0,0.0,3
49469,2015,8,24,4,2,42.0,18.0,93.94,1010.0,19.0,2,1.0,0.0,0.0,3
49470,2015,8,24,5,2,43.0,18.0,93.94,1010.0,19.0,1,1.0,0.0,0.0,3
49471,2015,8,24,6,2,44.0,19.0,93.98,1010.0,20.0,1,4.0,0.0,0.0,3
49472,2015,8,24,7,2,42.0,19.0,83.13,1011.0,22.0,1,6.0,0.0,0.0,3
49473,2015,8,24,8,2,36.0,19.0,73.67,1011.0,24.0,1,10.0,0.0,0.0,3
49474,2015,8,24,9,2,27.0,19.0,69.4,1011.0,25.0,1,14.0,0.0,0.0,2
49475,2015,8,24,10,2,22.0,19.0,58.17,1011.0,28.0,2,4.0,0.0,0.0,2
49476,2015,8,24,11,2,21.0,18.0,51.57,1010.0,29.0,1,4.0,0.0,0.0,2
49477,2015,8,24,12,2,21.0,17.0,48.42,1010.0,29.0,1,8.0,0.0,0.0,2
49478,2015,8,24,13,2,18.0,18.0,48.69,1010.0,30.0,2,4.0,0.0,0.0,2
49479,2015,8,24,14,2,16.0,17.0,48.42,1009.0,29.0,2,9.0,0.0,0.0,2
49480,2015,8,24,15,2,16.0,16.0,45.44,1009.0,29.0,2,15.0,0.0,0.0,2
49481,2015,8,24,16,2,18.0,17.0,48.42,1008.0,29.0,2,21.0,0.0,0.0,2
49482,2015,8,24,17,2,21.0,17.0,51.31,1009.0,28.0,2,26.0,0.0,0.0,2
49483,2015,8,24,18,2,21.0,16.0,57.44,1009.0,25.0,3,5.0,1.4,1.4,2
49484,2015,8,24,19,2,23.0,19.0,83.13,1010.0,22.0,1,5.0,2.0,3.4,2
49485,2015,8,24,20,2,23.0,20.0,83.25,1010.0,23.0,2,2.0,0.0,0.0,2
49487,2015,8,24,22,2,23.0,20.0,94.03,1010.0,21.0,3,2.0,0.0,0.0,2
49489,2015,8,25,0,2,32.0,19.0,93.98,1010.0,20.0,4,1.0,0.0,0.0,2
49490,2015,8,25,1,2,35.0,19.0,93.98,1010.0,20.0,3,2.0,0.0,0.0,2
49491,2015,8,25,2,2,38.0,19.0,93.98,1010.0,20.0,4,0.0,0.0,0.0,3
49492,2015,8,25,3,2,40.0,19.0,100.0,1009.0,19.0,2,1.0,0.0,0.0,3
49493,2015,8,25,4,2,42.0,19.0,100.0,1009.0,19.0,4,1.0,0.0,0.0,3
49494,2015,8,25,5,2,46.0,18.0,93.94,1009.0,19.0,4,1.0,0.0,0.0,3
49495,2015,8,25,6,2,49.0,19.0,93.98,1009.0,20.0,1,1.0,0.0,0.0,3
49496,2015,8,25,7,2,44.0,20.0,94.03,1009.0,21.0,1,4.0,0.0,0.0,3
49497,2015,8,25,8,2,37.0,20.0,88.45,1009.0,22.0,1,8.0,0.0,0.0,3
49498,2015,8,25,9,2,21.0,20.0,83.25,1009.0,23.0,2,3.0,0.0,0.0,2
49500,2015,8,25,11,2,15.0,20.0,65.62,1008.0,27.0,2,5.0,0.0,0.0,2
49501,2015,8,25,12,2,13.0,20.0,65.62,1008.0,27.0,2,9.0,0.0,0.0,2
49502,2015,8,25,13,2,12.0,19.0,58.17,1007.0,28.0,2,13.0,0.0,0.0,1
49503,2015,8,25,14,2,12.0,18.0,51.57,1007.0,29.0,2,18.0,0.0,0.0,1
49504,2015,8,25,15,2,11.0,17.0,48.42,1006.0,29.0,2,23.0,0.0,0.0,1
49506,2015,8,25,17,2,14.0,17.0,51.31,1006.0,28.0,2,34.0,0.0,0.0,2
49510,2015,8,25,21,2,16.0,18.0,69.2,1007.0,24.0,1,4.0,0.0,0.0,2
49513,2015,8,26,0,2,17.0,17.0,73.32,1007.0,22.0,1,11.0,0.0,0.0,2
49514,2015,8,26,1,2,15.0,18.0,83.01,1007.0,21.0,1,13.0,0.0,0.0,2
49516,2015,8,26,3,2,13.0,15.0,68.61,1006.0,21.0,2,3.0,0.0,0.0,2
49517,2015,8,26,4,2,14.0,16.0,73.14,1007.0,21.0,2,6.0,0.0,0.0,2
49518,2015,8,26,5,2,13.0,15.0,72.96,1007.0,20.0,2,9.0,0.0,0.0,2
49519,2015,8,26,6,2,14.0,15.0,72.96,1007.0,20.0,2,12.0,0.0,0.0,2
49520,2015,8,26,7,2,14.0,15.0,68.61,1007.0,21.0,2,15.0,0.0,0.0,2
49521,2015,8,26,8,2,13.0,15.0,64.54,1007.0,22.0,2,19.0,0.0,0.0,2
49522,2015,8,26,9,2,11.0,14.0,53.62,1008.0,24.0,2,23.0,0.0,0.0,1
49523,2015,8,26,10,2,10.0,15.0,53.88,1008.0,25.0,2,27.0,0.0,0.0,1
49524,2015,8,26,11,2,10.0,14.0,47.61,1007.0,26.0,1,4.0,0.0,0.0,1
49525,2015,8,26,12,2,11.0,12.0,41.78,1007.0,26.0,2,7.0,0.0,0.0,1
49526,2015,8,26,13,2,10.0,13.0,42.06,1006.0,27.0,2,13.0,0.0,0.0,1
49527,2015,8,26,14,2,9.0,12.0,39.39,1006.0,27.0,1,6.0,0.0,0.0,1
49528,2015,8,26,15,2,9.0,12.0,39.39,1006.0,27.0,1,12.0,0.0,0.0,1
49529,2015,8,26,16,2,10.0,14.0,44.89,1006.0,27.0,2,5.0,0.0,0.0,1
49530,2015,8,26,17,2,12.0,14.0,47.61,1006.0,26.0,2,9.0,0.0,0.0,1
49531,2015,8,26,18,2,15.0,15.0,53.88,1006.0,25.0,1,4.0,0.0,0.0,2
49532,2015,8,26,19,2,20.0,15.0,60.74,1007.0,23.0,1,7.0,0.0,0.0,2
49533,2015,8,26,20,2,19.0,15.0,68.61,1007.0,21.0,2,3.0,0.0,0.0,2
49534,2015,8,26,21,2,24.0,14.0,64.32,1007.0,21.0,1,3.0,0.0,0.0,2
49535,2015,8,26,22,2,23.0,15.0,68.61,1008.0,21.0,2,3.0,0.0,0.0,2
49536,2015,8,26,23,2,26.0,15.0,72.96,1008.0,20.0,1,2.0,0.0,0.0,2
49537,2015,8,27,0,2,24.0,15.0,72.96,1008.0,20.0,1,4.0,0.0,0.0,2
49538,2015,8,27,1,2,25.0,15.0,77.64,1007.0,19.0,4,1.0,0.0,0.0,2
49539,2015,8,27,2,2,27.0,15.0,82.65,1007.0,18.0,4,2.0,0.0,0.0,2
49540,2015,8,27,3,2,24.0,14.0,82.52,1007.0,17.0,4,1.0,0.0,0.0,2
49541,2015,8,27,4,2,25.0,15.0,88.02,1007.0,17.0,3,2.0,0.0,0.0,2
49542,2015,8,27,5,2,26.0,15.0,88.02,1007.0,17.0,3,3.0,0.0,0.0,2
49543,2015,8,27,6,2,29.0,16.0,93.84,1008.0,17.0,3,4.0,0.0,0.0,2
49544,2015,8,27,7,2,24.0,17.0,88.2,1008.0,19.0,4,2.0,0.0,0.0,2
49545,2015,8,27,8,2,21.0,18.0,83.01,1008.0,21.0,4,4.0,0.0,0.0,2
49546,2015,8,27,9,2,19.0,17.0,73.32,1008.0,22.0,4,5.0,0.0,0.0,2
49547,2015,8,27,10,2,16.0,18.0,69.2,1008.0,24.0,1,2.0,0.0,0.0,2
49548,2015,8,27,11,2,12.0,13.0,47.33,1008.0,25.0,2,7.0,0.0,0.0,1
49550,2015,8,27,13,2,11.0,10.0,41.2,1008.0,24.0,1,7.0,0.0,0.0,1
49551,2015,8,27,14,2,11.0,12.0,47.05,1007.0,24.0,1,12.0,0.0,0.0,1
49552,2015,8,27,15,2,12.0,10.0,41.2,1007.0,24.0,2,3.0,0.0,0.0,1
49553,2015,8,27,16,2,12.0,10.0,43.76,1007.0,23.0,2,6.0,0.0,0.0,1
49554,2015,8,27,17,2,15.0,12.0,49.97,1007.0,23.0,2,8.0,0.0,0.0,2
49555,2015,8,27,18,2,25.0,14.0,64.32,1006.0,21.0,4,2.0,0.0,0.0,2
49556,2015,8,27,19,2,31.0,14.0,68.4,1007.0,20.0,4,4.0,0.0,0.0,2
49557,2015,8,27,20,2,24.0,16.0,77.79,1008.0,20.0,4,7.0,0.1,0.1,2
49558,2015,8,27,21,2,21.0,15.0,72.96,1007.0,20.0,4,10.0,0.0,0.0,2
49559,2015,8,27,22,2,21.0,15.0,77.64,1007.0,19.0,4,13.0,0.0,0.0,2
49560,2015,8,27,23,2,22.0,16.0,88.11,1007.0,18.0,4,15.0,0.0,0.0,2
49561,2015,8,28,0,2,23.0,16.0,88.11,1007.0,18.0,4,18.0,0.0,0.0,2
49562,2015,8,28,1,2,21.0,17.0,93.89,1007.0,18.0,4,21.0,0.0,0.0,2
49563,2015,8,28,2,2,19.0,16.0,88.11,1006.0,18.0,4,24.0,1.0,1.0,2
49564,2015,8,28,3,2,18.0,16.0,93.84,1007.0,17.0,4,26.0,0.1,1.1,2
49565,2015,8,28,4,2,18.0,17.0,100.0,1006.0,17.0,4,29.0,0.2,1.3,2
49566,2015,8,28,5,2,21.0,17.0,100.0,1006.0,17.0,4,32.0,0.1,1.4,2
49567,2015,8,28,6,2,24.0,17.0,100.0,1006.0,17.0,4,35.0,0.1,1.5,2
49568,2015,8,28,7,2,25.0,17.0,93.89,1006.0,18.0,4,38.0,0.6,2.1,2
49569,2015,8,28,8,2,24.0,17.0,93.89,1006.0,18.0,4,41.0,0.4,2.5,2
49570,2015,8,28,9,2,23.0,18.0,93.94,1006.0,19.0,4,44.0,0.1,2.6,2
49571,2015,8,28,10,2,24.0,18.0,88.28,1006.0,20.0,4,48.0,0.2,2.8,2
49572,2015,8,28,11,2,21.0,18.0,88.28,1006.0,20.0,4,52.0,0.2,3.0,2
49573,2015,8,28,12,2,17.0,17.0,82.89,1006.0,20.0,2,6.0,0.7,3.7,2
49574,2015,8,28,13,2,15.0,18.0,78.09,1006.0,22.0,2,11.0,0.0,0.0,2
49575,2015,8,28,14,2,12.0,18.0,78.09,1005.0,22.0,4,4.0,0.0,0.0,1
49577,2015,8,28,16,2,15.0,18.0,78.09,1005.0,22.0,4,11.0,0.0,0.0,2
49578,2015,8,28,17,2,20.0,17.0,73.32,1005.0,22.0,4,15.0,0.0,0.0,2
49579,2015,8,28,18,2,21.0,18.0,83.01,1005.0,21.0,4,18.0,0.0,0.0,2
49580,2015,8,28,19,2,47.0,18.0,88.28,1006.0,20.0,4,20.0,0.0,0.0,3
49581,2015,8,28,20,2,50.0,19.0,100.0,1006.0,19.0,4,21.0,0.0,0.0,3
49582,2015,8,28,21,2,41.0,18.0,93.94,1007.0,19.0,4,23.0,0.0,0.0,3
49583,2015,8,28,22,2,35.0,18.0,100.0,1007.0,18.0,4,24.0,0.0,0.0,2
49584,2015,8,28,23,2,26.0,18.0,100.0,1007.0,18.0,4,26.0,0.0,0.0,2
49585,2015,8,29,0,2,26.0,17.0,93.89,1007.0,18.0,4,27.0,0.0,0.0,2
49586,2015,8,29,1,2,24.0,16.0,93.84,1007.0,17.0,4,28.0,0.0,0.0,2
49587,2015,8,29,2,2,20.0,16.0,93.84,1007.0,17.0,4,1.0,0.0,0.0,2
49588,2015,8,29,3,2,18.0,16.0,100.0,1008.0,16.0,4,1.0,0.0,0.0,2
49589,2015,8,29,4,2,18.0,15.0,93.8,1008.0,16.0,4,2.0,0.0,0.0,2
49591,2015,8,29,6,2,21.0,16.0,100.0,1009.0,16.0,3,1.0,0.0,0.0,2
49592,2015,8,29,7,2,27.0,17.0,100.0,1009.0,17.0,4,1.0,0.0,0.0,2
49593,2015,8,29,8,2,23.0,19.0,100.0,1009.0,19.0,4,2.0,0.0,0.0,2
49594,2015,8,29,9,2,19.0,18.0,88.28,1010.0,20.0,2,2.0,0.0,0.0,2
49595,2015,8,29,10,2,15.0,18.0,78.09,1010.0,22.0,2,4.0,0.0,0.0,2
49596,2015,8,29,11,2,14.0,17.0,69.01,1010.0,23.0,2,6.0,0.0,0.0,2
49597,2015,8,29,12,2,13.0,17.0,64.98,1009.0,24.0,2,7.0,0.0,0.0,2
49598,2015,8,29,13,2,14.0,16.0,60.98,1009.0,24.0,2,9.0,0.0,0.0,2
49599,2015,8,29,14,2,12.0,15.0,57.2,1008.0,24.0,4,3.0,0.0,0.0,1
49602,2015,8,29,17,2,14.0,15.0,57.2,1008.0,24.0,2,9.0,0.0,0.0,2
49603,2015,8,29,18,2,14.0,15.0,60.74,1008.0,23.0,2,11.0,0.0,0.0,2
49604,2015,8,29,19,2,22.0,17.0,82.89,1008.0,20.0,2,12.0,0.0,0.0,2
49605,2015,8,29,20,2,19.0,16.0,77.79,1009.0,20.0,4,1.0,0.0,0.0,2
49609,2015,8,30,0,2,35.0,16.0,93.84,1010.0,17.0,4,3.0,0.0,0.0,2
49613,2015,8,30,4,2,33.0,16.0,100.0,1010.0,16.0,3,5.0,0.0,0.0,2
49615,2015,8,30,6,2,32.0,16.0,100.0,1011.0,16.0,3,9.0,0.0,0.0,2
49616,2015,8,30,7,2,39.0,17.0,93.89,1011.0,18.0,4,1.0,0.0,0.0,3
49617,2015,8,30,8,2,34.0,18.0,83.01,1012.0,21.0,4,2.0,0.0,0.0,2
49618,2015,8,30,9,2,33.0,18.0,73.5,1012.0,23.0,4,2.0,0.0,0.0,2
49619,2015,8,30,10,2,33.0,17.0,64.98,1012.0,24.0,4,4.0,0.0,0.0,2
49620,2015,8,30,11,2,34.0,17.0,61.21,1011.0,25.0,1,2.0,0.0,0.0,2
49621,2015,8,30,12,2,22.0,16.0,54.14,1011.0,26.0,2,2.0,0.0,0.0,2
49622,2015,8,30,13,2,19.0,17.0,61.21,1011.0,25.0,4,3.0,0.0,0.0,2
49623,2015,8,30,14,2,16.0,15.0,53.88,1010.0,25.0,4,4.0,2.0,2.0,2
49624,2015,8,30,15,2,19.0,16.0,60.98,1010.0,24.0,2,3.0,0.3,2.3,2
49625,2015,8,30,16,2,19.0,16.0,57.44,1009.0,25.0,2,6.0,0.3,2.6,2
49626,2015,8,30,17,2,21.0,16.0,60.98,1009.0,24.0,2,8.0,0.0,0.0,2
49628,2015,8,30,19,2,22.0,17.0,77.94,1011.0,21.0,4,2.0,0.0,0.0,2
49629,2015,8,30,20,2,23.0,18.0,83.01,1011.0,21.0,3,2.0,0.0,0.0,2
49630,2015,8,30,21,2,28.0,18.0,88.28,1011.0,20.0,3,3.0,0.0,0.0,2
49634,2015,8,31,1,2,39.0,18.0,100.0,1012.0,18.0,3,1.0,0.0,0.0,3
49635,2015,8,31,2,2,50.0,17.0,93.89,1012.0,18.0,3,2.0,0.0,0.0,3
49636,2015,8,31,3,2,51.0,17.0,93.89,1012.0,18.0,4,1.0,0.0,0.0,3
49637,2015,8,31,4,2,49.0,18.0,93.94,1012.0,19.0,3,1.0,0.0,0.0,3
49638,2015,8,31,5,2,51.0,18.0,93.94,1012.0,19.0,3,2.0,0.0,0.0,3
49640,2015,8,31,7,2,56.0,19.0,93.98,1013.0,20.0,3,6.0,0.0,0.0,4
49641,2015,8,31,8,2,60.0,19.0,83.13,1013.0,22.0,4,1.0,0.0,0.0,4
49642,2015,8,31,9,2,48.0,19.0,73.67,1013.0,24.0,4,2.0,0.0,0.0,3
49643,2015,8,31,10,2,34.0,19.0,69.4,1013.0,25.0,4,3.0,0.0,0.0,2
49644,2015,8,31,11,2,34.0,18.0,54.65,1013.0,28.0,4,4.0,0.0,0.0,2
49645,2015,8,31,12,2,34.0,16.0,48.15,1013.0,28.0,4,6.0,0.0,0.0,2
49646,2015,8,31,13,2,41.0,16.0,45.44,1012.0,29.0,4,3.0,0.0,0.0,3
49647,2015,8,31,14,2,37.0,16.0,45.44,1012.0,29.0,4,6.0,0.0,0.0,3
49648,2015,8,31,15,2,37.0,16.0,45.44,1011.0,29.0,4,10.0,0.0,0.0,3
49649,2015,8,31,16,2,37.0,16.0,51.05,1011.0,27.0,1,5.0,0.0,0.0,3
49650,2015,8,31,17,2,35.0,17.0,57.69,1011.0,26.0,1,8.0,0.0,0.0,2
49651,2015,8,31,18,2,29.0,18.0,65.19,1012.0,25.0,1,11.0,0.0,0.0,2
